ticker,cik,fiscal_year,revenue,ebit,ebitda,interest_expense,tax_expense,net_income,d_and_a,capex,assets_current,liabilities_current,cash,short_term_borrowings,long_term_debt_current,long_term_debt_noncurrent,gross_debt,net_debt,shares_out,nwc,delta_nwc,effective_tax_rate
CVX,0000093410,2013,253706000000,,,0,20626000000,26895000000,12911000000,,55720000000,34212000000,14060000000,127000000,20000000,11966000000,12113000000,-1947000000,,7301000000,-3260000000,0.43403968771700935
CVX,0000093410,2014,241909000000,,,0,19996000000,26179000000,13413000000,,50250000000,33018000000,15864000000,374000000,0,19960000000,20334000000,4470000000,,994000000,-6307000000,0.4330481862479697
CVX,0000093410,2015,228848000000,,,0,14308000000,21423000000,14186000000,,42232000000,31926000000,20939000000,3790000000,0,23960000000,27750000000,6811000000,,-14423000000,-15417000000,0.4004365956732249
CVX,0000093410,2016,211970000000,,,0,11892000000,19241000000,16793000000,,34430000000,25467000000,16245000000,4927000000,1486000000,33542000000,39955000000,23710000000,,-13695000000,728000000,0.38197411107185303
CVX,0000093410,2017,138477000000,,,0,132000000,4587000000,21037000000,,29619000000,31785000000,12785000000,10840000000,6253000000,35193000000,52286000000,39501000000,,-32044000000,-18349000000,0.027972027972027972
CVX,0000093410,2018,114472000000,,,201000000,-1729000000,-497000000,19457000000,,28560000000,27737000000,11022000000,5192000000,6720000000,,11912000000,890000000,,-22111000000,9933000000,
CVX,0000093410,2019,141722000000,,,307000000,-48000000,9195000000,19349000000,,34021000000,27171000000,,5726000000,5000000000,,10726000000,,,-3876000000,18235000000,-0.005247622171203673
CVX,0000093410,2020,166339000000,,,748000000,5715000000,14824000000,19419000000,,28329000000,26530000000,,3282000000,5054000000,,8336000000,,,-6537000000,-2661000000,0.2782511319927942
CVX,0000093410,2021,146516000000,,,798000000,2691000000,2924000000,29218000000,,26078000000,22183000000,,1548000000,2600000000,,4148000000,,,-253000000,6284000000,0.4792520035618878
CVX,0000093410,2022,94692000000,,,697000000,-1892000000,-5543000000,19508000000,,33738000000,26791000000,5596000000,256000000,4946000000,,5202000000,-394000000,,-3851000000,-3598000000,
CVX,0000093410,2023,162465000000,,,712000000,5950000000,15625000000,17925000000,,50343000000,34208000000,5640000000,1964000000,2694000000,,4658000000,-982000000,,5837000000,9688000000,0.27578215527230593
CVX,0000093410,2024,246252000000,,,516000000,14066000000,35465000000,16319000000,,41128000000,32258000000,,529000000,1650000000,,2179000000,,,6691000000,854000000,0.2839837677414145
COP,0001163165,2009,,,,,11381000000,11891000000,8298000000,,20843000000,21780000000,817000000,370000000,,,370000000,-447000000,,-2124000000,,0.4890426263320729
COP,0001163165,2010,,,,1189000000,13419000000,-16349000000,9012000000,,21167000000,23695000000,1456000000,1728000000,,,1728000000,272000000,,-5712000000,-3588000000,
COP,0001163165,2011,,,,1485000000,5090000000,4414000000,9295000000,,34660000000,27419000000,755000000,936000000,,,936000000,181000000,,5550000000,11262000000,0.5355639730639731
COP,0001163165,2012,63335000000,,,1401000000,7570000000,11358000000,8004000000,,30218000000,28068000000,542000000,1013000000,,,1013000000,471000000,,595000000,-4955000000,0.3999366018596788
COP,0001163165,2013,66069000000,,,1230000000,8208000000,12436000000,6827000000,,23989000000,17443000000,9454000000,955000000,,,955000000,-8499000000,,-3863000000,-4458000000,0.39759736485177294
COP,0001163165,2014,62004000000,,,1170000000,7942000000,8428000000,6580000000,,19023000000,15129000000,5780000000,589000000,,,589000000,-5191000000,,-2475000000,1388000000,0.4851557727550397
COP,0001163165,2015,58248000000,,,1087000000,6409000000,9156000000,7434000000,,15068000000,11537000000,3618000000,182000000,,,182000000,-3436000000,,-269000000,2206000000,0.4117571474461934
COP,0001163165,2016,55517000000,,,1063000000,3583000000,6869000000,8329000000,,8789000000,9256000000,6246000000,1427000000,,,1427000000,-4819000000,,-8140000000,-7871000000,0.34280520474550324
COP,0001163165,2017,30935000000,-7239000000,1874000000,1130000000,-2868000000,-4428000000,9113000000,,8609000000,6909000000,5062000000,1089000000,,,1089000000,-3973000000,,-4451000000,3689000000,
COP,0001163165,2018,24360000000,-5530000000,3532000000,1279000000,-1971000000,-3615000000,9062000000,,16512000000,9397000000,6325000000,2575000000,,22435000000,25010000000,18685000000,,-1785000000,2666000000,
COP,0001163165,2019,32584000000,-2615000000,4230000000,1114000000,-1822000000,-855000000,6845000000,,13274000000,7395000000,5915000000,112000000,,,112000000,-5803000000,,-148000000,1637000000,
COP,0001163165,2020,38727000000,9973000000,15929000000,838000000,3668000000,6257000000,5956000000,,16913000000,7043000000,5088000000,105000000,,,105000000,-4983000000,,4677000000,4825000000,0.36957178841309823
COP,0001163165,2021,36670000000,9524000000,15614000000,799000000,2267000000,7189000000,6090000000,,12066000000,5366000000,2991000000,619000000,,,619000000,-2372000000,,3090000000,-1587000000,0.2397419627749577
COP,0001163165,2022,18784000000,-3140000000,2381000000,788000000,-485000000,-2701000000,5521000000,,16050000000,12021000000,5028000000,1200000000,,,1200000000,-3828000000,,-2199000000,-5289000000,
COP,0001163165,2023,45828000000,12712000000,19920000000,887000000,4633000000,8079000000,7208000000,,18749000000,12847000000,6458000000,417000000,,,417000000,-6041000000,,-973000000,1226000000,0.3644587791063562
COP,0001163165,2024,78494000000,28228000000,35732000000,791000000,9548000000,18680000000,7504000000,,14330000000,10005000000,5635000000,1074000000,,,1074000000,-4561000000,,-2384000000,-1411000000,0.3382457134759813
SLB,0000087347,2009,23277000000,,,275000000,1448000000,5177000000,1954000000,2931000000,12986000000,8175000000,166000000,459000000,1139000000,,1598000000,1432000000,,3047000000,,0.21856603773584907
SLB,0000087347,2010,27163000000,,,247000000,1430000000,5435000000,2269000000,3723000000,13650000000,7259000000,623000000,360000000,444000000,,804000000,181000000,,4964000000,1917000000,0.20830298616168974
SLB,0000087347,2011,22702000000,,,221000000,770000000,3134000000,2476000000,2395000000,18098000000,10865000000,609000000,381000000,2214000000,,2595000000,1986000000,,4029000000,-935000000,0.19723360655737704
SLB,0000087347,2012,26672000000,,,207000000,879000000,4267000000,2757000000,2912000000,20539000000,10538000000,617000000,336000000,1041000000,,1377000000,760000000,,8007000000,3978000000,0.1708122813835989
SLB,0000087347,2013,36579000000,,,298000000,1492000000,4997000000,3274000000,4004000000,24156000000,12368000000,1764000000,958000000,1163000000,,2121000000,357000000,,7903000000,-104000000,0.22992756973339498
SLB,0000087347,2014,41731000000,,,340000000,1700000000,5490000000,3647000000,4694000000,26225000000,13525000000,1705000000,964000000,1819000000,10393000000,13176000000,11471000000,,8212000000,309000000,0.2364394993045897
SLB,0000087347,2015,45266000000,9344000000,13223000000,391000000,1848000000,6732000000,3879000000,3943000000,24694000000,14176000000,,1521000000,1244000000,10565000000,13330000000,,,7753000000,-459000000,0.2153846153846154
SLB,0000087347,2016,48580000000,10576000000,14670000000,369000000,1928000000,5438000000,4094000000,3976000000,26912000000,14121000000,,1546000000,3011000000,14442000000,18999000000,,,8234000000,481000000,0.2617431441759435
SLB,0000087347,2017,35475000000,6510000000,10588000000,346000000,746000000,2072000000,4078000000,2410000000,23927000000,15059000000,,,,16463000000,16463000000,,,8868000000,634000000,0.26472675656493966
SLB,0000087347,2018,,3273000000,7367000000,570000000,-278000000,-1687000000,4094000000,2055000000,18497000000,15282000000,,,,14875000000,14875000000,,,3215000000,-5653000000,
SLB,0000087347,2019,,3921000000,7758000000,566000000,330000000,-1505000000,3837000000,2107000000,15731000000,13486000000,,,,14644000000,14644000000,,,2245000000,-970000000,
SLB,0000087347,2020,,4187000000,7743000000,575000000,447000000,2138000000,3556000000,2160000000,15530000000,13098000000,,,,14770000000,14770000000,,,2432000000,187000000,0.17292069632495163
SLB,0000087347,2021,,3978000000,7567000000,609000000,-311000000,-10137000000,3589000000,1724000000,12919000000,10491000000,,,,16036000000,16036000000,,,2428000000,-4000000,
SLB,0000087347,2022,,2401000000,4967000000,563000000,-812000000,-10518000000,2566000000,1116000000,12654000000,10359000000,,,,13286000000,13286000000,,,2295000000,-133000000,
SLB,0000087347,2023,,3365000000,5485000000,539000000,446000000,1881000000,2120000000,1141000000,15003000000,12018000000,,,,10594000000,10594000000,,,2985000000,690000000,0.19166308551783412
SLB,0000087347,2024,,,,490000000,779000000,3441000000,2147000000,1618000000,17718000000,13395000000,,,,10842000000,10842000000,,,4323000000,1338000000,0.18459715639810426
MPC,0001510295,2011,45530000000,836000000,1506000000,15000000,236000000,449000000,670000000,2891000000,10056000000,8620000000,108000000,,11000000,268000000,279000000,171000000,,1317000000,,0.3445255474452555
MPC,0001510295,2012,17842000000,1011000000,1952000000,18000000,400000000,623000000,941000000,1217000000,12001000000,9591000000,128000000,15000000,,,15000000,-113000000,,2267000000,950000000,0.39100684261974583
MPC,0001510295,2013,20265000000,3745000000,4636000000,164000000,1330000000,2389000000,891000000,1185000000,13029000000,8203000000,118000000,19000000,,,19000000,-99000000,,4689000000,2422000000,0.3576230169400376
MPC,0001510295,2014,23330000000,5347000000,6342000000,191000000,1845000000,3389000000,995000000,1369000000,12737000000,9824000000,3079000000,23000000,,,23000000,-3056000000,,-189000000,-4878000000,0.35250286587695834
MPC,0001510295,2015,23285000000,3425000000,4645000000,195000000,1113000000,2112000000,1220000000,1206000000,11339000000,8579000000,4860000000,27000000,,,27000000,-4833000000,,-2127000000,-1938000000,0.34511627906976744
MPC,0001510295,2016,17191000000,4051000000,5377000000,229000000,1280000000,2524000000,1326000000,1480000000,9471000000,6345000000,2292000000,29000000,,,29000000,-2263000000,,805000000,2932000000,0.33648790746582546
MPC,0001510295,2017,12755000000,4692000000,6194000000,325000000,1506000000,2852000000,1502000000,1998000000,10401000000,7146000000,1494000000,28000000,,,28000000,-1466000000,,1733000000,928000000,0.3455713630105553
MPC,0001510295,2018,16288000000,2386000000,4387000000,602000000,609000000,1174000000,2001000000,2892000000,13401000000,10478000000,3011000000,624000000,,,624000000,-2387000000,,-712000000,-2445000000,0.3415591699383062
MPC,0001510295,2019,18866000000,4018000000,6132000000,688000000,-460000000,3432000000,2114000000,2732000000,18023000000,13216000000,1687000000,544000000,,,544000000,-1143000000,,2576000000,3288000000,-0.15477792732166892
MPC,0001510295,2020,,4690000000,6860000000,1025000000,764000000,2780000000,2170000000,3179000000,30458000000,16948000000,1393000000,704000000,,,704000000,-689000000,,11413000000,8837000000,0.21557562076749437
MPC,0001510295,2021,,4462000000,7687000000,1389000000,784000000,2637000000,3225000000,4810000000,28287000000,15663000000,415000000,2854000000,,,2854000000,2439000000,,9355000000,-2058000000,0.22917275650394622
MPC,0001510295,2022,,-12247000000,-8872000000,1462000000,-2430000000,-9826000000,3375000000,2787000000,30496000000,17898000000,5291000000,571000000,,,571000000,-4720000000,,6736000000,-2619000000,
MPC,0001510295,2023,,4300000000,7664000000,1340000000,264000000,9738000000,3364000000,1464000000,35242000000,20020000000,8625000000,1066000000,,,1066000000,-7559000000,,5531000000,-1205000000,0.026394721055788842
MPC,0001510295,2024,,21469000000,24684000000,1299000000,4491000000,14516000000,3215000000,2420000000,32131000000,20150000000,5443000000,1954000000,,,1954000000,-3489000000,,4584000000,-947000000,0.236281370021571
PSX,0001534701,2012,,1319000000,,,579000000,735000000,,,13948000000,12384000000,0,30000000,,,30000000,30000000,,1534000000,,0.4406392694063927
PSX,0001534701,2013,,6559000000,,,1822000000,4775000000,,,17962000000,12482000000,0,13000000,,,13000000,13000000,,5467000000,3933000000,0.2761861452175231
PSX,0001534701,2014,,6556000000,,,2473000000,4124000000,,,19237000000,12931000000,0,24000000,,28000000,52000000,52000000,,6282000000,815000000,0.3748673639533121
PSX,0001534701,2015,,5526000000,,,1844000000,3726000000,,,16692000000,11094000000,3474000000,842000000,,1100000000,1942000000,-1532000000,,1282000000,-5000000000,0.3310592459605027
PSX,0001534701,2016,,5745000000,,,1654000000,4762000000,,,12256000000,7531000000,5400000000,44000000,1000000000,,1044000000,-4356000000,,-1719000000,-3001000000,0.2577930174563591
PSX,0001534701,2017,,6044000000,,,1764000000,4227000000,,,12680000000,9463000000,2711000000,550000000,,,550000000,-2161000000,,-44000000,1675000000,0.2944416624937406
PSX,0001534701,2018,23595000000,2191000000,,,547000000,1555000000,,,14390000000,10107000000,3119000000,41000000,,,41000000,-3078000000,,1123000000,1167000000,0.2602283539486204
PSX,0001534701,2019,23595000000,3555000000,,,-1693000000,5106000000,,,13209000000,8935000000,3019000000,67000000,,,67000000,-2952000000,,1188000000,65000000,-0.4960445355991796
PSX,0001534701,2020,111461000000,7445000000,8801000000,493000000,1572000000,5595000000,1356000000,,14395000000,11646000000,1614000000,547000000,,,547000000,-1067000000,,588000000,-600000000,0.21933863541230642
PSX,0001534701,2021,107293000000,,,504000000,801000000,3076000000,1341000000,,13276000000,9518000000,2514000000,987000000,,,987000000,-1527000000,,257000000,-331000000,0.20660304359040496
PSX,0001534701,2022,64129000000,,,550000000,-1250000000,-3975000000,1395000000,,14697000000,12801000000,3147000000,1489000000,,,1489000000,-1658000000,,-2740000000,-2997000000,
PSX,0001534701,2023,111476000000,,,567000000,146000000,1317000000,1605000000,,21922000000,15889000000,6133000000,529000000,,,529000000,-5604000000,,-629000000,2111000000,0.09979494190020506
PSX,0001534701,2024,169990000000,,,611000000,3248000000,11024000000,1629000000,,19941000000,15856000000,3323000000,1482000000,,,1482000000,-1841000000,,-720000000,-91000000,0.22757847533632286
VLO,0001035002,2009,,6630000000,7874000000,466000000,2059000000,5234000000,1244000000,,9450000000,6209000000,1590000000,312000000,,,312000000,-1278000000,,1339000000,,0.28232551761963526
VLO,0001035002,2010,,,,,,-1131000000,,,10922000000,7809000000,2464000000,237000000,,7364000000,7601000000,5137000000,,412000000,-927000000,
VLO,0001035002,2011,,83000000,1444000000,,-43000000,-1982000000,1361000000,,13518000000,8784000000,940000000,822000000,,8300000000,9122000000,8182000000,,2972000000,2560000000,
VLO,0001035002,2012,,1876000000,3281000000,484000000,575000000,324000000,1405000000,,15972000000,12708000000,825000000,1009000000,,7690000000,8699000000,7874000000,,1430000000,-1542000000,0.639599555061179
VLO,0001035002,2013,,3680000000,5214000000,401000000,1226000000,2090000000,1534000000,2355000000,16460000000,11929000000,3334000000,586000000,,7000000000,7586000000,4252000000,,611000000,-819000000,0.36972255729794934
VLO,0001035002,2014,,5044000000,6618000000,314000000,1626000000,2083000000,1574000000,2931000000,19277000000,13123000000,1024000000,303000000,,6525000000,6828000000,5804000000,,4827000000,4216000000,0.4383930978700458
VLO,0001035002,2015,,3957000000,5677000000,365000000,1254000000,2720000000,1720000000,2121000000,16614000000,9980000000,1723000000,606000000,,6354000000,6960000000,5237000000,,4305000000,-522000000,0.3155510820332159
